date	L1	mp_tot	mt_tot	L1sum_MP	L1sum_MT	L1rel_MP	L1rel_MT	MP_std_L1	MT_std_L1	cor	newL1
2011-06-24	08_Hydrocarbon degradation	25048	1015683.100265	107	1132.8880337	0.004271798147556691	0.0011153951792684355	0.5495983041697766	0.533236988228914	0.49222633677664324	08 Hydrocarbon degradation, r = 0.49
2011-06-24	09_Carbohydrate Active enzyme - CAZy	25048	1015683.100265	61	7190.2648608	0.0024353241775790482	0.007079240423439163	0.21278293204576113	0.35212725484064633	0.1545113163858447	09 Carbohydrate Active enzyme - CAZy, r = 0.15
2011-06-24	10_TCA cycle	25048	1015683.100265	1104	8525.9265217	0.04407537527946343	0.008394278214804908	0.36219390725856415	0.7543346227016989	0.09258044372038561	10 TCA cycle, r = 0.09
2011-06-24	11_Nitrogen cycle	25048	1015683.100265	551	5856.443408900001	0.02199776429255829	0.005766014426519459	0.4881132567028899	0.1891661759792869	0.04215474781349103	11 Nitrogen cycle, r = 0.04
2011-06-24	12_Transporters	25048	1015683.100265	411	10112.5735577	0.016408495688278506	0.009956425931534695	0.832254063079206	0.44217981999840916	0.4050764580417668	12 Transporters, r = 0.41
2011-06-24	13_Hydrogen metabolism	25048	1015683.100265	24	568.3414778	9.581603321622484e-4	5.595657520064231e-4	0.723124807137106	0.4871992001905616	0.6362212971779774	13 Hydrogen metabolism, r = 0.64
2011-06-24	14_Methanogenesis	25048	1015683.100265	109	1254.1853389	0.004351644841903545	0.0012348195402412158	0.2811572419864687	0.39840219625336487	0.4722145386853077	14 Methanogenesis, r = 0.47
2011-06-24	15_Methylotrophy	25048	1015683.100265	307	3095.2332601	0.012256467582242095	0.0030474399537537135	0.5549341464305628	0.6422176258367516	0.2250221355194813	15 Methylotrophy, r = 0.23
2011-06-24	16_Embden Meyerhof-Parnos (EMP)	25048	1015683.100265	657	8401.9176691	0.026229639092941553	0.008272184175268713	0.24663782794705696	0.685392238951221	0.2882508431747306	16 Embden Meyerhof-Parnos (EMP), r = 0.29
2011-06-24	17_Gluconeogenesis	25048	1015683.100265	451	3454.2620558999997	0.018005429575215587	0.0034009250080057002	0.5511694825254996	0.4455769383008942	0.012993814114130428	17 Gluconeogenesis, r = 0.01
2011-06-24	18_Sulfur compounds metabolism	25048	1015683.100265	65	2498.8803583999997	0.0025950175662727564	0.0024602953005204297	0.12013480329735765	0.5957060607201039	0.21048018627130016	18 Sulfur compounds metabolism, r = 0.21
2011-06-24	19_Saccharide and derivated synthesis	25048	1015683.100265	166	16741.1739018	0.006627275630788886	0.016482674465521867	0.33948880735071013	0.3784299787771261	0.010401692915939483	19 Saccharide and derivated synthesis, r = 0.01
2011-06-24	20_Hydrolysis of polymers	25048	1015683.100265	98	7733.2104818	0.003912488022995848	0.007613802454508047	0.14211443514706482	0.600379704085347	-0.09085046309217551	20 Hydrolysis of polymers, r = -0.09
2011-06-24	21_Cellular response to stress	25048	1015683.100265	933	47137.1604048	0.03724848291280741	0.04640931841093106	0.6769335158939236	0.9186065321712074	0.07436784169950893	21 Cellular response to stress, r = 0.07
2011-07-01	01_Fermentation	23616	1015397.4423707	3205	30008.6746961	0.13571307588075882	0.029553624466531276	0.9540524508878808	0.24013212105603504	0.3682547599093568	01 Fermentation, r = 0.37
2011-07-01	02_Homoacetogenesis	23616	1015397.4423707	217	4761.2302106	0.009188685636856368	0.004689031124092369	0.3561964320512466	0.8068924261768062	0.08573147387830989	02 Homoacetogenesis, r = 0.09
2011-07-01	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	23616	1015397.4423707	4	585.1737076	1.6937669376693767e-4	5.763001591118501e-4	0.09724788535764145	0.47989590827289813	-0.3020854101953823	03 Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans), r = -0.3
2011-07-01	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	23616	1015397.4423707	42	769.7491967	0.0017784552845528454	7.580767535742727e-4	0.8493856461812025	0.5516547206189482	0.6799715593549032	04 Utililization of sugar, conversion of pentose to EMP pathway intermediates, r = 0.68
2011-07-01	05_Fatty acid oxidation	23616	1015397.4423707	881	7854.8994353	0.03730521680216802	0.007735788084083379	0.48106581118585146	0.26408537936104665	0.616717008030189	05 Fatty acid oxidation, r = 0.62
2011-07-01	06_Amino acid utilization biosynthesis metabolism	23616	1015397.4423707	2492	46837.052425400005	0.10552168021680217	0.04612681741254652	0.02821274536168048	0.4326854365177098	0.06686700907601052	06 Amino acid utilization biosynthesis metabolism, r = 0.07
2011-07-01	07_Nucleic acid metabolism	23616	1015397.4423707	1827	19014.9274117	0.07736280487804878	0.018726585884739754	0.08265839263179399	0.6219004464158868	-0.10829920672427543	07 Nucleic acid metabolism, r = -0.11
2011-07-01	08_Hydrocarbon degradation	23616	1015397.4423707	65	1055.9555717	0.002752371273712737	0.0010399431076314385	0.31356441605250107	0.4574790976002118	0.49222633677664324	08 Hydrocarbon degradation, r = 0.49
2011-07-01	09_Carbohydrate Active enzyme - CAZy	23616	1015397.4423707	102	7578.1576104000005	0.004319105691056911	0.007463242760102774	0.706656305970419	0.395832087907834	0.1545113163858447	09 Carbohydrate Active enzyme - CAZy, r = 0.15
2011-07-01	10_TCA cycle	23616	1015397.4423707	1387	7465.4668434000005	0.05873136856368564	0.007352260830960925	0.8664167301673248	0.532791865250481	0.09258044372038561	10 TCA cycle, r = 0.09
2011-07-01	11_Nitrogen cycle	23616	1015397.4423707	459	8240.1059518	0.019435975609756097	0.008115153345828217	0.3314513046930713	0.5401508435031014	0.04215474781349103	11 Nitrogen cycle, r = 0.04
2011-07-01	12_Transporters	23616	1015397.4423707	342	9954.7093619	0.014481707317073171	0.009803756584868123	0.6777516922718018	0.4262180950259858	0.4050764580417668	12 Transporters, r = 0.41
2011-07-01	13_Hydrogen metabolism	23616	1015397.4423707	15	454.5366612	6.351626016260162e-4	4.476440871652879e-4	0.47013096466519133	0.3762145512592691	0.6362212971779774	13 Hydrogen metabolism, r = 0.64
2011-07-01	14_Methanogenesis	23616	1015397.4423707	79	1110.2392985000001	0.003345189701897019	0.0010934036783743202	0.13410715404288184	0.33317501402795946	0.4722145386853077	14 Methanogenesis, r = 0.47
2011-07-01	15_Methylotrophy	23616	1015397.4423707	191	2771.1696504	0.008087737127371274	0.0027291477551194235	0.1415578143472078	0.4638320690335793	0.2250221355194813	15 Methylotrophy, r = 0.23
2011-07-01	16_Embden Meyerhof-Parnos (EMP)	23616	1015397.4423707	594	7788.9840896000005	0.025152439024390245	0.007670872275800365	0.19803524351056223	0.5361400457338079	0.2882508431747306	16 Embden Meyerhof-Parnos (EMP), r = 0.29
2011-07-01	17_Gluconeogenesis	23616	1015397.4423707	466	3130.2232861	0.01973238482384824	0.003082756717203964	0.7341674912738921	0.18811918542023515	0.012993814114130428	17 Gluconeogenesis, r = 0.01
2011-07-01	18_Sulfur compounds metabolism	23616	1015397.4423707	22	2247.3687072	9.315718157181572e-4	0.002213289706494586	0	0.4440536181876756	0.21048018627130016	18 Sulfur compounds metabolism, r = 0.21
2011-07-01	19_Saccharide and derivated synthesis	23616	1015397.4423707	149	16551.661736000002	0.006309281842818428	0.016300673061925383	0.31600822567941544	0.3614590106837609	0.010401692915939483	19 Saccharide and derivated synthesis, r = 0.01
2011-07-01	20_Hydrolysis of polymers	23616	1015397.4423707	138	7409.9256647	0.005843495934959349	0.007297561876263614	0.42516573941544744	0.5122685117285317	-0.09085046309217551	20 Hydrolysis of polymers, r = -0.09
2011-07-01	21_Cellular response to stress	23616	1015397.4423707	989	45379.0970633	0.041878387533875336	0.0446909704217406	0.9101463405856257	0.7831918466822732	0.07436784169950893	21 Cellular response to stress, r = 0.07
2011-07-08	01_Fermentation	22837	629830.5383474	2924	20808.2347443	0.12803783334063143	0.03303783077730451	0.8137459635186023	0.49438981137835863	0.3682547599093568	01 Fermentation, r = 0.37
2011-07-08	02_Homoacetogenesis	22837	629830.5383474	278	2741.6001069000004	0.012173227656872619	0.0043529170784472136	0.890231678180383	0.5947035349363802	0.08573147387830989	02 Homoacetogenesis, r = 0.09
2011-07-08	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	22837	629830.5383474	10	378.93212109999996	0.00043788588693786397	6.016413908640768e-4	0.2514128454488397	0.5182041186341917	-0.3020854101953823	03 Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans), r = -0.3
2011-07-08	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	22837	629830.5383474	20	376.4210528	0.00087577177387572795	5.976544957437024e-4	0.39106328266216406	0.21431627905026457	0.6799715593549032	04 Utililization of sugar, conversion of pentose to EMP pathway intermediates, r = 0.68
2011-07-08	05_Fatty acid oxidation	22837	629830.5383474	867	4822.6940388	0.03796470639751281	0.0076571295692555216	0.5020966855809799	0.2511683972959593	0.616717008030189	05 Fatty acid oxidation, r = 0.62
2011-07-08	06_Amino acid utilization biosynthesis metabolism	22837	629830.5383474	2969	34336.3424933	0.13000831983185182	0.054516795237325985	0.4851604515506403	1	0.06686700907601052	06 Amino acid utilization biosynthesis metabolism, r = 0.07
2011-07-08	07_Nucleic acid metabolism	22837	629830.5383474	1620	11904.2399681	0.07093751368393397	0.018900703035669406	0	0.6456571184565034	-0.10829920672427543	07 Nucleic acid metabolism, r = -0.11
2011-07-08	08_Hydrocarbon degradation	22837	629830.5383474	88	854.4601241	0.0038533958050532033	0.00135665083236834	0.4846019997088509	0.775470488046257	0.49222633677664324	08 Hydrocarbon degradation, r = 0.49
2011-07-08	09_Carbohydrate Active enzyme - CAZy	22837	629830.5383474	94	5555.8685926	0.004116127337215922	0.008821211824974277	0.6534412150865259	0.5503879476618979	0.1545113163858447	09 Carbohydrate Active enzyme - CAZy, r = 0.15
2011-07-08	10_TCA cycle	22837	629830.5383474	969	4391.4414051	0.04243114244427902	0.006972417400754522	0.3056259418127505	0.4520335571527579	0.09258044372038561	10 TCA cycle, r = 0.09
2011-07-08	11_Nitrogen cycle	22837	629830.5383474	456	5741.7419656	0.0199675964443666	0.009116328307397803	0.36396169801250383	0.6897363184749556	0.04215474781349103	11 Nitrogen cycle, r = 0.04
2011-07-08	12_Transporters	22837	629830.5383474	285	8560.3328692	0.012479747777729124	0.013591485880727994	0.5172216103429483	0.8222287848637266	0.4050764580417668	12 Transporters, r = 0.41
2011-07-08	13_Hydrogen metabolism	22837	629830.5383474	16	433.8468957	7.006174191005824e-4	6.888311526436338e-4	0.5213996400013815	0.6153823819637019	0.6362212971779774	13 Hydrogen metabolism, r = 0.64
2011-07-08	14_Methanogenesis	22837	629830.5383474	68	753.8745915	0.002977624031177475	0.0011969482989473274	0.08040325601916871	0.38093432295847374	0.4722145386853077	14 Methanogenesis, r = 0.47
2011-07-08	15_Methylotrophy	22837	629830.5383474	306	2321.4474975000003	0.013399308140298638	0.003685828736712578	0.6682595924290011	1	0.2250221355194813	15 Methylotrophy, r = 0.23
2011-07-08	16_Embden Meyerhof-Parnos (EMP)	22837	629830.5383474	915	5789.9783949	0.04006655865481455	0.009192914668907943	0.8709508696750954	0.9139276224340819	0.2882508431747306	16 Embden Meyerhof-Parnos (EMP), r = 0.29
2011-07-08	17_Gluconeogenesis	22837	629830.5383474	453	2430.5131029	0.01983623067828524	0.003858995324801772	0.7451715891471828	0.8162416394452883	0.012993814114130428	17 Gluconeogenesis, r = 0.01
2011-07-08	18_Sulfur compounds metabolism	22837	629830.5383474	115	1374.9056775000001	0.005035687699785436	0.002182977156216636	0.29640110251722956	0.42544281584059507	0.21048018627130016	18 Sulfur compounds metabolism, r = 0.21
2011-07-08	19_Saccharide and derivated synthesis	22837	629830.5383474	146	10229.1676418	0.006393133949292814	0.01624114268679336	0.3221998442231237	0.35590801999364746	0.010401692915939483	19 Saccharide and derivated synthesis, r = 0.01
2011-07-08	20_Hydrolysis of polymers	22837	629830.5383474	129	5426.745424	0.005648727941498445	0.00861619926883687	0.3966162268850779	0.8796682729827846	-0.09085046309217551	20 Hydrolysis of polymers, r = -0.09
2011-07-08	21_Cellular response to stress	22837	629830.5383474	880	26709.5859247	0.03853395805053203	0.04240757521028237	0.7416841560206232	0.6032485253342932	0.07436784169950893	21 Cellular response to stress, r = 0.07
2011-08-05	01_Fermentation	20314	593886.8382347	2640	18588.216929100003	0.12995963375012307	0.031299257253035916	0.8488772396275834	0.36751853875329593	0.3682547599093568	01 Fermentation, r = 0.37
2011-08-05	02_Homoacetogenesis	20314	593886.8382347	191	2375.0942055	0.009402382593285418	0.003999236980162506	0.3944340262812027	0.3714251897402195	0.08573147387830989	02 Homoacetogenesis, r = 0.09
2011-08-05	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	20314	593886.8382347	3	292.4154816	1.476814019887762e-4	4.923757570873113e-4	0.08479150071155585	0.3530278191982893	-0.3020854101953823	03 Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans), r = -0.3
2011-08-05	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	20314	593886.8382347	23	366.188537	0.001132224081913951	6.16596485095507e-4	0.5212726268672263	0.2541477915508368	0.6799715593549032	04 Utililization of sugar, conversion of pentose to EMP pathway intermediates, r = 0.68
2011-08-05	05_Fatty acid oxidation	20314	593886.8382347	679	4326.5089836	0.033425223983459686	0.007285073022430231	0.35733430397140575	0.19007078118843276	0.616717008030189	05 Fatty acid oxidation, r = 0.62
2011-08-05	06_Amino acid utilization biosynthesis metabolism	20314	593886.8382347	2754	24312.0044998	0.13557152702569655	0.04093709935055349	0.5889760345071061	0.08176643548767755	0.06686700907601052	06 Amino acid utilization biosynthesis metabolism, r = 0.07
2011-08-05	07_Nucleic acid metabolism	20314	593886.8382347	2214	8924.472251	0.10898887466771684	0.01502722686619485	0.4895131195380732	0.11715718307374494	-0.10829920672427543	07 Nucleic acid metabolism, r = -0.11
2011-08-05	08_Hydrocarbon degradation	20314	593886.8382347	78	797.3110249	0.0038397164517081817	0.0013425302154699513	0.48247699388426185	0.7612926380894719	0.49222633677664324	08 Hydrocarbon degradation, r = 0.49
2011-08-05	09_Carbohydrate Active enzyme - CAZy	20314	593886.8382347	58	4548.353497	0.0028551737717830068	0.007658619797872203	0.32285542938521666	0.4180687255675539	0.1545113163858447	09 Carbohydrate Active enzyme - CAZy, r = 0.15
2011-08-05	10_TCA cycle	20314	593886.8382347	914	4386.2094761	0.04499360047258048	0.0073855980528846135	0.3937844033757976	0.5398796741347164	0.09258044372038561	10 TCA cycle, r = 0.09
2011-08-05	11_Nitrogen cycle	20314	593886.8382347	470	3721.2948800999998	0.023136752978241606	0.006265999918707357	0.5577662269162899	0.26386897039467117	0.04215474781349103	11 Nitrogen cycle, r = 0.04
2011-08-05	12_Transporters	20314	593886.8382347	282	7280.2344929	0.013882051786944963	0.012258622390993115	0.6296674280852677	0.6828766430392345	0.4050764580417668	12 Transporters, r = 0.41
2011-08-05	13_Hydrogen metabolism	20314	593886.8382347	19	407.5072116	9.35315545928916e-4	6.861697976188452e-4	0.705231213147993	0.612743307987033	0.6362212971779774	13 Hydrogen metabolism, r = 0.64
2011-08-05	14_Methanogenesis	20314	593886.8382347	68	946.3047441	0.0033474451117455942	0.00159340918703106	0.13443668509041534	0.5637994291134244	0.4722145386853077	14 Methanogenesis, r = 0.47
2011-08-05	15_Methylotrophy	20314	593886.8382347	252	1319.7449261	0.012405237767057202	0.0022222161548871465	0.5696863771127784	0.17972433357362577	0.2250221355194813	15 Methylotrophy, r = 0.23
2011-08-05	16_Embden Meyerhof-Parnos (EMP)	20314	593886.8382347	555	4193.8210378	0.0273210593679236	0.0070616500784323345	0.2958820190859017	0.3849244300203915	0.2882508431747306	16 Embden Meyerhof-Parnos (EMP), r = 0.29
2011-08-05	17_Gluconeogenesis	20314	593886.8382347	348	2031.2790185	0.01713104263069804	0.0034203132444185474	0.4585144644820421	0.46126565374954054	0.012993814114130428	17 Gluconeogenesis, r = 0.01
2011-08-05	18_Sulfur compounds metabolism	20314	593886.8382347	59	1159.9864733	0.0029044009057792655	0.001953211283058577	0.14247860779035193	0.28437493431168487	0.21048018627130016	18 Sulfur compounds metabolism, r = 0.21
2011-08-05	19_Saccharide and derivated synthesis	20314	593886.8382347	128	9395.1641828	0.0063010731515211185	0.015819788515143172	0.3154020979696539	0.3166182779269561	0.010401692915939483	19 Saccharide and derivated synthesis, r = 0.01
2011-08-05	20_Hydrolysis of polymers	20314	593886.8382347	100	4324.1493303	0.004922713399625874	0.007281099785193632	0.2901954495689009	0.5076818312939246	-0.09085046309217551	20 Hydrolysis of polymers, r = -0.09
2011-08-05	21_Cellular response to stress	20314	593886.8382347	667	23722.1587992	0.032834498375504576	0.03994390390888771	0.454596797032434	0.409098518161623	0.07436784169950893	21 Cellular response to stress, r = 0.07
2011-08-11	01_Fermentation	20570	692324.5023412	2397	22215.6130261	0.11652892561983472	0.03208843967095566	0.603358551352816	0.42510861262545163	0.3682547599093568	01 Fermentation, r = 0.37
2011-08-11	02_Homoacetogenesis	20570	692324.5023412	188	2780.0158218	0.009139523578026252	0.004015480908734208	0.347399681323169	0.38167998640128203	0.08573147387830989	02 Homoacetogenesis, r = 0.09
2011-08-11	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	20570	692324.5023412	5	349.6308789	2.4307243558580456e-4	5.050101184020938e-4	0.13956040718315876	0.3721271185440974	-0.3020854101953823	03 Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans), r = -0.3
2011-08-11	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	20570	692324.5023412	18	378.7398741	8.750607681088965e-4	5.470554238933244e-4	0.39070228144781216	0.10791575661867185	0.6799715593549032	04 Utililization of sugar, conversion of pentose to EMP pathway intermediates, r = 0.68
2011-08-11	05_Fatty acid oxidation	20570	692324.5023412	566	4441.1143681	0.02751579970831308	0.0064147872176727825	0.16888499323867712	0.04715597843435315	0.616717008030189	05 Fatty acid oxidation, r = 0.62
2011-08-11	06_Amino acid utilization biosynthesis metabolism	20570	692324.5023412	2218	28217.5295763	0.1078269324258629	0.040757664189087855	0.07123129448386877	0.06963336643478948	0.06686700907601052	06 Amino acid utilization biosynthesis metabolism, r = 0.07
2011-08-11	07_Nucleic acid metabolism	20570	692324.5023412	2724	9903.7209897	0.13242586290714634	0.014305027420247397	0.7910191085235876	0.018619759886636913	-0.10829920672427543	07 Nucleic acid metabolism, r = -0.11
2011-08-11	08_Hydrocarbon degradation	20570	692324.5023412	63	817.6247791	0.0030627126883811377	0.0011809848941285164	0.36177410090734535	0.5990925484134445	0.49222633677664324	08 Hydrocarbon degradation, r = 0.49
2011-08-11	09_Carbohydrate Active enzyme - CAZy	20570	692324.5023412	73	4369.1379766	0.003548857559552747	0.006310823843190728	0.5047193824241124	0.26467070794146325	0.1545113163858447	09 Carbohydrate Active enzyme - CAZy, r = 0.15
2011-08-11	10_TCA cycle	20570	692324.5023412	881	5236.4222397	0.04282936315021876	0.007563537361442859	0.3193262734515359	0.5777112551506998	0.09258044372038561	10 TCA cycle, r = 0.09
2011-08-11	11_Nitrogen cycle	20570	692324.5023412	439	3319.7819590999998	0.021341759844433643	0.004795124176413886	0.44799638911726386	0.04410553744723707	0.04215474781349103	11 Nitrogen cycle, r = 0.04
2011-08-11	12_Transporters	20570	692324.5023412	240	8688.5395183	0.01166747690811862	0.012549807913656659	0.4520884711938327	0.713320365568929	0.4050764580417668	12 Transporters, r = 0.41
2011-08-11	13_Hydrogen metabolism	20570	692324.5023412	21	535.7435777000001	0.0010209042294603793	7.738330448919576e-4	0.7722701049779424	0.6996726324980066	0.6362212971779774	13 Hydrogen metabolism, r = 0.64
2011-08-11	14_Methanogenesis	20570	692324.5023412	142	1589.7543379	0.00690325717063685	0.002296256065651303	0.6539655296322944	0.8879831580325346	0.4722145386853077	14 Methanogenesis, r = 0.47
2011-08-11	15_Methylotrophy	20570	692324.5023412	137	1917.0408429000001	0.006660184735051046	0.002768991760969367	0	0.48616247863616435	0.2250221355194813	15 Methylotrophy, r = 0.23
2011-08-11	16_Embden Meyerhof-Parnos (EMP)	20570	692324.5023412	456	5073.2106241	0.022168206125425378	0.007327792974167708	0.06338854631422144	0.4509840089724436	0.2882508431747306	16 Embden Meyerhof-Parnos (EMP), r = 0.29
2011-08-11	17_Gluconeogenesis	20570	692324.5023412	342	2603.0947493	0.016626154594069034	0.0037599344534206738	0.4050136540718429	0.7360828364422886	0.012993814114130428	17 Gluconeogenesis, r = 0.01
2011-08-11	18_Sulfur compounds metabolism	20570	692324.5023412	66	1260.2153036	0.0032085561497326204	0.0018202667959004647	0.16444483686155167	0.20275185901955475	0.21048018627130016	18 Sulfur compounds metabolism, r = 0.21
2011-08-11	19_Saccharide and derivated synthesis	20570	692324.5023412	104	11136.444172900001	0.005055906660184735	0.01608558433977193	0.2234593160656891	0.34140277062859087	0.010401692915939483	19 Saccharide and derivated synthesis, r = 0.01
2011-08-11	20_Hydrolysis of polymers	20570	692324.5023412	106	5467.3834279	0.005153135634419057	0.007897139866365002	0.32397123768792896	0.6793233909980174	-0.09085046309217551	20 Hydrolysis of polymers, r = -0.09
2011-08-11	21_Cellular response to stress	20570	692324.5023412	675	27294.3442772	0.032814778804083615	0.0394242066905043	0.45360350293046364	0.3681436965425063	0.07436784169950893	21 Cellular response to stress, r = 0.07
2011-08-19	01_Fermentation	19060	630976.523682	1966	23000.6112454	0.10314795383001049	0.03645240414204676	0.3587490631702464	0.7435660827349241	0.3682547599093568	01 Fermentation, r = 0.37
2011-08-19	02_Homoacetogenesis	19060	630976.523682	201	2941.4304249	0.010545645330535152	0.004661711354545458	0.5990022961138076	0.7896454480031448	0.08573147387830989	02 Homoacetogenesis, r = 0.09
2011-08-19	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	19060	630976.523682	16	351.5881372	8.394543546694648e-4	5.572127076112798e-4	0.4819739896340106	0.4510415055155978	-0.3020854101953823	03 Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans), r = -0.3
2011-08-19	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	19060	630976.523682	9	375.0702834	4.72193074501574e-4	5.944282700270924e-4	0.18615298888228388	0.20753212097826282	0.6799715593549032	04 Utililization of sugar, conversion of pentose to EMP pathway intermediates, r = 0.68
2011-08-19	05_Fatty acid oxidation	19060	630976.523682	527	3866.3899627	0.0276495278069255	0.006127628869831908	0.17314953185288648	0	0.616717008030189	05 Fatty acid oxidation, r = 0.62
2011-08-19	06_Amino acid utilization biosynthesis metabolism	19060	630976.523682	2573	26854.3528836	0.1349947534102833	0.042559987377809444	0.5782128026101735	0.1915030798497321	0.06686700907601052	06 Amino acid utilization biosynthesis metabolism, r = 0.07
2011-08-19	07_Nucleic acid metabolism	19060	630976.523682	1910	10208.953167399999	0.10020986358866736	0.016179608565825367	0.3765752117035454	0.27438898911674386	-0.10829920672427543	07 Nucleic acid metabolism, r = -0.11
2011-08-19	08_Hydrocarbon degradation	19060	630976.523682	79	899.5994559	0.004144805876180483	0.0014257257158324652	0.5298708134364194	0.844825342765708	0.49222633677664324	08 Hydrocarbon degradation, r = 0.49
2011-08-19	09_Carbohydrate Active enzyme - CAZy	19060	630976.523682	60	5361.4828117	0.0031479538300104933	0.008497119322940267	0.3996139463045758	0.5135016911281735	0.1545113163858447	09 Carbohydrate Active enzyme - CAZy, r = 0.15
2011-08-19	10_TCA cycle	19060	630976.523682	766	5791.6463602	0.04018887722980063	0.009178861879683623	0.22848335077652557	0.9211445351497987	0.09258044372038561	10 TCA cycle, r = 0.09
2011-08-19	11_Nitrogen cycle	19060	630976.523682	478	3441.4962840999997	0.02507869884575026	0.005454238240144807	0.6765227162175572	0.14258371965152322	0.04215474781349103	11 Nitrogen cycle, r = 0.04
2011-08-19	12_Transporters	19060	630976.523682	296	9648.7774359	0.0155299055613851	0.01529181684858183	0.7618030163521115	1	0.4050764580417668	12 Transporters, r = 0.41
2011-08-19	13_Hydrogen metabolism	19060	630976.523682	25	679.3699004	0.0013116474291710388	0.0010766960019932363	1	1	0.6362212971779774	13 Hydrogen metabolism, r = 0.64
2011-08-19	14_Methanogenesis	19060	630976.523682	115	1602.1215137000002	0.006033578174186778	0.0025391142991358557	0.5268993864658497	1	0.4722145386853077	14 Methanogenesis, r = 0.47
2011-08-19	15_Methylotrophy	19060	630976.523682	245	1901.8916257	0.01285414480587618	0.003014203467668976	0.6142005396767237	0.6235903735765762	0.2250221355194813	15 Methylotrophy, r = 0.23
2011-08-19	16_Embden Meyerhof-Parnos (EMP)	19060	630976.523682	670	5400.9006789	0.03515215110178384	0.00855959053339035	0.6492159153014398	0.7567296419399365	0.2882508431747306	16 Embden Meyerhof-Parnos (EMP), r = 0.29
2011-08-19	17_Gluconeogenesis	19060	630976.523682	375	2512.1375978	0.019674711437565582	0.003981348756274915	0.7280560909606186	0.9152484871890901	0.012993814114130428	17 Gluconeogenesis, r = 0.01
2011-08-19	18_Sulfur compounds metabolism	19060	630976.523682	136	1293.0487704	0.007135362014690451	0.002049281901733117	0.4480405297276024	0.3433587967422304	0.21048018627130016	18 Sulfur compounds metabolism, r = 0.21
2011-08-19	19_Saccharide and derivated synthesis	19060	630976.523682	154	11055.389005000001	0.0080797481636936	0.017521078186058952	0.44673901545021505	0.4752573441766701	0.010401692915939483	19 Saccharide and derivated synthesis, r = 0.01
2011-08-19	20_Hydrolysis of polymers	19060	630976.523682	126	5380.953475	0.0066107030430220355	0.00852797730666743	0.5376246119222432	0.8550878022476254	-0.09085046309217551	20 Hydrolysis of polymers, r = -0.09
2011-08-19	21_Cellular response to stress	19060	630976.523682	799	25597.9089833	0.0419202518363064	0.04056871852208697	0.9122550864503394	0.4583371327306825	0.07436784169950893	21 Cellular response to stress, r = 0.07
2011-08-29	01_Fermentation	16863	735841.6234896	2242	25558.4243643	0.1329538041866809	0.034733594225199775	0.903611866493381	0.6181370465124298	0.3682547599093568	01 Fermentation, r = 0.37
2011-08-29	02_Homoacetogenesis	16863	735841.6234896	161	3489.8144435	0.009547530095475302	0.0047426162534135625	0.4204058107416479	0.8407207333390803	0.08573147387830989	02 Homoacetogenesis, r = 0.09
2011-08-29	03_Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans)	16863	735841.6234896	1	372.48581210000003	5.930142916444286e-5	5.062037810983718e-4	0.03404800540541512	0.37393157233373736	-0.3020854101953823	03 Superpathway of thiosulfate metabolism (Desulfovibrio sulfodismutans), r = -0.3
2011-08-29	04_Utililization of sugar, conversion of pentose to EMP pathway intermediates	16863	735841.6234896	18	506.74450989999997	0.0010674257249599715	6.886597519407137e-4	0.48837235145506025	0.4056835600947806	0.6799715593549032	04 Utililization of sugar, conversion of pentose to EMP pathway intermediates, r = 0.68
2011-08-29	05_Fatty acid oxidation	16863	735841.6234896	570	5312.792483200001	0.03380181462373243	0.0072200216916311595	0.36934363741633525	0.17938831565904184	0.616717008030189	05 Fatty acid oxidation, r = 0.62
2011-08-29	06_Amino acid utilization biosynthesis metabolism	16863	735841.6234896	2038	33607.574436	0.12085631263713456	0.045672293280477894	0.31437390180779073	0.401951367255321	0.06686700907601052	06 Amino acid utilization biosynthesis metabolism, r = 0.07
2011-08-29	07_Nucleic acid metabolism	16863	735841.6234896	1735	13569.2306058	0.10288797960030836	0.0184404227385919	0.411027932695627	0.5828561364392534	-0.10829920672427543	07 Nucleic acid metabolism, r = -0.11
2011-08-29	08_Hydrocarbon degradation	16863	735841.6234896	82	1062.5097604	0.004862717191484314	0.0014439381063566824	0.6413940476187006	0.863111550943779	0.49222633677664324	08 Hydrocarbon degradation, r = 0.49
